"ID","NAME","SEX","AGE","COUNTRY","YEAR","SPORT","MEDALS"
"135103","Albert Zirkel","M","19.0","USA","1904","Wrestling","1"
"135474","Albert Zrner","M","22.0","Germany","1912","Diving","2"
"62263","Albertina Kolokoltseva","F","26.0","Russia","1964","Speed Skating","1"
"4284","Alberto Angelini","M","21.0","Italy","1996","Water Polo","1"
"23273","Alberto Casal","M","25.0","Spain","2000","Tennis","1"
"21691","Alberto Cisolla","M","26.0","Italy","2004","Volleyball","1"
"23533","Alberto Cova","M","25.0","Italy","1984","Athletics","1"
"56170","Alberto Danger","M","25.0","Cuba","1976","Athletics","2"
"27477","Alberto Demiddi","M","28.0","Argentina","1972","Rowing","2"
"12119","Alberto Fernndez","M","30.0","Cuba","1980","Weightlifting","1"
"40016","Alberto Ghibellini","M","23.0","Italy","1996","Water Polo","1"
"40022","Alberto Ghilardi","M","22.0","Italy","1932","Cycling","1"
"40254","Alberto Gilardino","M","22.0","Italy","2004","Football","1"
"123897","Alberto Jr.","M","29.0","Mexico","1980","Equestrianism","1"
"71145","Alberto Lombardi","M","30.0","Italy","1924","Equestrianism","1"
"75445","Alberto Marson","M","23.0","Brazil","1948","Basketball","1"
"123466","Alberto Mrquez","M","31.0","Spain","2000","Handball","2"
"92858","Alberto Pellegrino","M","34.0","Italy","1964","Fencing","4"
"94784","Alberto Pigaiani","M","28.0","Italy","1956","Weightlifting","1"
"98146","Alberto Radi","M","28.0","Italy","1948","Rowing","1"
"32740","Alberto Rodrguez","M","31.0","Spain","2008","Handball","1"
"2313","Alberto Samaritani","M","29.0","Italy","1976","Water Polo","1"
"98694","Alberto Sesma","M","29.0","Mexico","1936","Polo","1"
"123898","Alberto Sr.","M","29.0","Mexico","1948","Equestrianism","1"
"120913","Alberto Tomba","M","27.0","Italy","1994","Alpine Skiing","5"
"130991","Alberto Winkler","M","24.0","Italy","1956","Rowing","1"
"125020","Albertson Post","M","37.0","USA","1904","Fencing","5"
"112330","Albertus Smith","M","23.0","South Africa","2016","Rugby Sevens","1"
"130242","Albertus Wielsma","M","24.0","Netherlands","1908","Rowing","1"
"126401","Albin Albin","M","29.0","Serbia","1972","Handball","1"
"68911","Albin Lermusiaux","M","21.0","France","1896","Athletics","1"
"89765","Albina Aken)","F","17.0","USA","1928","Swimming","2"
"1639","Albina Akhatova","F","29.0","Russia","2006","Biathlon","5"
"126068","Albn Albn","M","23.0","Hungary","1980","Swimming","1"
"22440","Albric Collin","M","34.0","Belgium","1920","Art Competitions","1"
"2419","Aldair Santos","M","30.0","Brazil","1996","Football","1"
"105122","Alden Sanborn","M","20.0","USA","1920","Rowing","1"
"10944","Aldis Berzins","M","27.0","USA","1984","Volleyball","1"
"5999","Aldo Aureggi","M","28.0","Italy","1960","Fencing","1"
"28011","Aldo Dezi","M","21.0","Italy","1960","Canoeing","1"
"32497","Aldo Eminente","M","20.0","France","1952","Swimming","1"
"40026","Aldo Ghira","M","28.0","Italy","1948","Water Polo","1"
"76084","Aldo Masciotta","M","26.0","Italy","1936","Fencing","1"
"81456","Aldo Montano","M","33.0","Italy","2012","Fencing","4"
"81455","Aldo Montano","M","37.0","Italy","1948","Fencing","2"
"84025","Aldo Nadi","M","20.0","Italy","1920","Fencing","4"
"118630","Aldo Tarlao","M","24.0","Italy","1948","Rowing","1"
"19455","Aldona esaityt-Nennien","F","30.0","Russia","1980","Handball","2"
"123934","Ale Ale","M","29.0","Czech Republic","2002","Freestyle Skiing","1"
"47545","Ale Hemsk","M","22.0","Czech Republic","2006","Ice Hockey","1"
"63182","Ale Kotalk","M","27.0","Czech Republic","2006","Ice Hockey","1"
"96508","Alec Potts","M","20.0","Australia","2016","Archery","1"
"6880","Aleen Bailey","F","23.0","Jamaica","2004","Athletics","1"
"97865","Alejandra Flores","F","24.0","Spain","2016","Rhythmic Gymnastics","1"
"26272","Alejandra Guerra","F","20.0","Peru","1988","Volleyball","1"
"43819","Alejandra Gulla","F","31.0","Argentina","2008","Hockey","2"
"89505","Alejandra Loza","F","15.0","Mexico","2012","Diving","1"
"72150","Alejandrina Hernndez","F","33.0","Cuba","2000","Volleyball","3"
"97416","Alejandro Daz","M","27.0","Cuba","1992","Wrestling","1"
"28839","Alejandro Diz","M","23.0","Argentina","1988","Volleyball","1"
"85","Alejandro Garca","M","28.0","Spain","1980","Sailing","1"
"123471","Alejandro Guibot","M","21.0","Cuba","1972","Basketball","1"
"81471","Alejandro Montecchia","M","32.0","Argentina","2004","Basketball","1"
"18740","Alejandro Ramrez","M","26.0","Cuba","1980","Athletics","2"
"576","Alejandro Redondo","M","23.0","Spain","2016","Basketball","1"
"105696","Aleksa aponji","M","20.0","Serbia","2012","Water Polo","1"
"125210","Aleksandar Aleksandar","M","24.0","Bulgaria","1988","Weightlifting","1"
"5746","Aleksandar Atanackovi","M","28.0","Serbia","1948","Football","1"
"59433","Aleksandar Khristov","M","24.0","Bulgaria","1988","Boxing","1"
"63584","Aleksandar Kozlina","M","21.0","Serbia","1960","Football","1"
"63909","Aleksandar Kraychev","M","20.0","Bulgaria","1972","Weightlifting","1"
"120990","Aleksandar Lazarov","M","31.0","Bulgaria","1980","Wrestling","3"
"86284","Aleksandar Nikolov","M","24.0","Bulgaria","1964","Boxing","1"
"94155","Aleksandar Petrovi","M","25.0","Serbia","1984","Basketball","1"
"105691","Aleksandar api","M","30.0","Serbia","2008","Water Polo","1"
"105691","Aleksandar api","M","26.0","Serbia","2004","Water Polo","2"
"21665","Aleksandar iri","M","26.0","Serbia","2004","Water Polo","2"
"21665","Aleksandar iri","M","30.0","Serbia","2008","Water Polo","1"
"113323","Aleksandar otar","M","24.0","Serbia","1988","Water Polo","1"
"113323","Aleksandar otar","M","36.0","Serbia","2000","Water Polo","1"
"7904","Aleksander Barkov","M","18.0","Finland","2014","Ice Hockey","1"
"21528","Aleksander Cicho","M","21.0","Poland","1980","Wrestling","1"
"61409","Aleksander Kak","M","21.0","Poland","1992","Football","1"
"61388","Aleksander Klumberg","M","25.0","Estonia","1924","Athletics","1"
"77153","Aleksander Maecki","M","26.0","Poland","1928","Fencing","1"
"118220","Aleksander Tammert","M","31.0","Estonia","2004","Athletics","1"
"122424","Aleksander Tutelov","M","27.0","Russia","1960","Sailing","1"
"29852","Aleksander orevi","M","28.0","Serbia","1996","Basketball","1"
"618","Aleksandr Abushakhmetov","M","25.0","Russia","1980","Fencing","1"
"1734","Aleksandr Aksinin","M","25.0","Russia","1980","Athletics","2"
"127183","Aleksandr Aleksandrovich","M","27.0","Russia","2012","Volleyball","2"
"2987","Aleksandr Almetov","M","24.0","Russia","1964","Ice Hockey","2"
"4617","Aleksandr Anufriyev","M","26.0","Russia","1952","Athletics","1"
"8385","Aleksandr Baryshnikov","M","31.0","Russia","1980","Athletics","2"
"9495","Aleksandr Beketov","M","26.0","Russia","1996","Fencing","2"
"9779","Aleksandr Belov","M","24.0","Russia","1976","Basketball","2"
"9817","Aleksandr Belyakov","M","22.0","Russia","1984","Luge","1"
"10624","Aleksandr Berkutov","M","27.0","Russia","1960","Rowing","2"
"10994","Aleksandr Bessmertnykh","M","27.0","Russia","2014","Cross Country Skiing","1"
"12279","Aleksandr Blinov","M","22.0","Russia","2004","Shooting","1"
"12280","Aleksandr Blinov","M","25.0","Russia","1980","Equestrianism","2"
"12741","Aleksandr Bogdanovich","M","30.0","Belarus","2012","Canoeing","2"
"13017","Aleksandr Boloshev","M","25.0","Russia","1972","Basketball","1"
"13587","Aleksandr Borodyuk","M","25.0","Russia","1988","Football","1"
"16158","Aleksandr Budnikov","M","24.0","Russia","1980","Sailing","1"
"16907","Aleksandr Butko","M","26.0","Russia","2012","Volleyball","1"
"20065","Aleksandr Chayev","M","18.0","Russia","1980","Swimming","1"
"20494","Aleksandr Chernykh","M","22.0","Russia","1988","Ice Hockey","1"
"27024","Aleksandr Degtyaryov","M","21.0","Russia","1976","Canoeing","1"
"27609","Aleksandr Denisyev","M","22.0","Russia","2014","Luge","1"
"28790","Aleksandr Dityatin","M","22.0","Russia","1980","Gymnastics","10"
"29000","Aleksandr Dobroskok","M","18.0","Russia","2000","Diving","1"
"29141","Aleksandr Dokturishvili","M","24.0","Uzbekistan","2004","Wrestling","1"
"29178","Aleksandr Dolgushin","M","26.0","Russia","1972","Water Polo","2"
"29995","Aleksandr Dreval","M","28.0","Russia","1972","Water Polo","1"
"30558","Aleksandr Dumchev","M","26.0","Russia","1988","Rowing","1"
"31021","Aleksandr Dyachenko","M","22.0","Russia","2012","Canoeing","1"
"34412","Aleksandr Fedorov","M","23.0","Russia","2004","Water Polo","1"
"34414","Aleksandr Fedorovsky","M","21.0","Russia","1980","Swimming","1"
"39226","Aleksandr Gazov","M","34.0","Russia","1980","Shooting","2"
"39676","Aleksandr Gerasimov","M","25.0","Russia","2000","Volleyball","1"
"39675","Aleksandr Gerasimov","M","24.0","Russia","1984","Ice Hockey","1"
"41171","Aleksandr Golikov","M","27.0","Russia","1980","Ice Hockey","1"
"41224","Aleksandr Golubyov","M","21.0","Russia","1994","Speed Skating","1"
"41386","Aleksandr Goncharov","M","21.0","Russia","1980","Hockey","1"
"41772","Aleksandr Gorbatikov","M","22.0","Russia","2004","Handball","1"
"41831","Aleksandr Gorelik","M","22.0","Russia","1968","Figure Skating","1"
"41913","Aleksandr Gorshkov","M","29.0","Russia","1976","Figure Skating","1"
"44047","Aleksandr Gusev","M","25.0","Russia","1980","Hockey","1"
"44048","Aleksandr Gusev","M","29.0","Russia","1976","Ice Hockey","1"
"56492","Aleksandr Kabanov","M","32.0","Russia","1980","Water Polo","2"
"57527","Aleksandr Karelin","M","20.0","Russia","1988","Wrestling","1"
"57527","Aleksandr Karelin","M","32.0","Russia","2000","Wrestling","2"
"57527","Aleksandr Karelin","M","24.0","Russia","1992","Wrestling","1"
"57737","Aleksandr Karshakevich","M","29.0","Russia","1988","Handball","2"
"58082","Aleksandr Kaun","M","27.0","Russia","2012","Basketball","1"
"58370","Aleksandr Kedyarov","M","28.0","Russia","1976","Shooting","1"
"60692","Aleksandr Kirichenko","M","21.0","Russia","1988","Cycling","1"
"61197","Aleksandr Klepikov","M","26.0","Russia","1976","Rowing","1"
"62253","Aleksandr Kolobnev","M","27.0","Russia","2008","Cycling","1"
"62274","Aleksandr Kolotov","M","24.0","Russia","1988","Water Polo","1"
"62274","Aleksandr Kolotov","M","28.0","Russia","1992","Water Polo","1"
"52773","Aleksandr Konstantinovich","M","23.0","Russia","2012","Weightlifting","1"
"62815","Aleksandr Kornelyuk","M","22.0","Russia","1972","Athletics","1"
"62825","Aleksandr Korneyev","M","27.0","Russia","2008","Volleyball","1"
"62949","Aleksandr Kosaryev","M","30.0","Russia","2008","Volleyball","2"
"62969","Aleksandr Kosenkov","M","19.0","Russia","1976","Diving","1"
"62994","Aleksandr Koshkin","M","21.0","Russia","1980","Boxing","1"
"63131","Aleksandr Kostoglod","M","34.0","Russia","2008","Canoeing","3"
"63438","Aleksandr Kovalenko","M","25.0","Russia","1988","Athletics","1"
"63457","Aleksandr Kovalyov","M","29.0","Russia","2004","Canoeing","2"
"63568","Aleksandr Kozhevnikov","M","29.0","Russia","1988","Ice Hockey","2"
"63773","Aleksandr Krasnov","M","20.0","Russia","1980","Cycling","1"
"64796","Aleksandr Kulagin","M","26.0","Russia","1980","Rowing","1"
"65148","Aleksandr Kurlovich","M","30.0","Russia","1992","Weightlifting","1"
"65148","Aleksandr Kurlovich","M","27.0","Russia","1988","Weightlifting","1"
"65210","Aleksandr Kurynov","M","26.0","Russia","1960","Weightlifting","1"
"67673","Aleksandr Lebzyak","M","31.0","Russia","2000","Boxing","1"
"68324","Aleksandr Legkov","M","30.0","Russia","2014","Cross Country Skiing","2"
"69026","Aleksandr Lesun","M","28.0","Russia","2016","Modern Pentathlon","1"
"72209","Aleksandr Lukyanov","M","39.0","Russia","1988","Rowing","3"
"72209","Aleksandr Lukyanov","M","46.0","Russia","1996","Rowing","1"
"73810","Aleksandr Makarov","M","29.0","Russia","1980","Athletics","1"
"74034","Aleksandr Maletin","M","25.0","Russia","2000","Boxing","1"
"74041","Aleksandr Maleyev","M","25.0","Russia","1972","Gymnastics","1"
"74203","Aleksandr Maltsev","M","30.0","Russia","1980","Ice Hockey","3"
"75973","Aleksandr Martyshkin","M","25.0","Russia","1968","Rowing","1"
"76093","Aleksandr Maseykov","M","21.0","Russia","1992","Canoeing","1"
"78101","Aleksandr Medved","M","34.0","Russia","1972","Wrestling","3"
"78412","Aleksandr Melentyev","M","26.0","Russia","1980","Shooting","1"
"79629","Aleksandr Mikhaylin","M","32.0","Russia","2012","Judo","1"
"80113","Aleksandr Minayev","M","21.0","Russia","1976","Football","1"
"80291","Aleksandr Miroshnichenko","M","24.0","Russia","1988","Boxing","1"
"80861","Aleksandr Mogilny","M","18.0","Russia","1988","Ice Hockey","1"
"81026","Aleksandr Moiseyev","M","25.0","Russia","1952","Basketball","1"
"82432","Aleksandr Moskalenko","M","34.0","Russia","2004","Trampolining","2"
"82734","Aleksandr Mozhayev","M","21.0","Russia","1980","Fencing","1"
"83845","Aleksandr Myasnikov","M","21.0","Russia","1980","Hockey","1"
"127498","Aleksandr Nikiforovich","M","25.0","Russia","1976","Weightlifting","1"
"52774","Aleksandr Nikolayevich","M","25.0","Russia","1976","Wrestling","1"
"126756","Aleksandr Nikolayevich","M","38.0","Kazakhstan","2012","Cycling","2"
"88193","Aleksandr Ogorodnikov","M","24.0","Russia","1992","Water Polo","1"
"91035","Aleksandr Panfilov","M","19.0","Russia","1980","Cycling","1"
"91161","Aleksandr Panzhinsky","M","20.0","Russia","2010","Cross Country Skiing","1"
"91856","Aleksandr Parygin","M","23.0","Kazakhstan","1996","Modern Pentathlon","1"
"91899","Aleksandr Pashkov","M","27.0","Russia","1972","Ice Hockey","1"
"92311","Aleksandr Pavlov","M","23.0","Belarus","1996","Wrestling","1"
"92347","Aleksandr Pavlovsky","M","24.0","Russia","1960","Fencing","1"
"93513","Aleksandr Perov","M","21.0","Russia","1976","Cycling","1"
"94097","Aleksandr Petrov","M","31.0","Russia","1908","Wrestling","1"
"94098","Aleksandr Petrov","M","25.0","Russia","1964","Basketball","2"
"96173","Aleksandr Popov","M","28.0","Russia","2000","Swimming","5"
"96173","Aleksandr Popov","M","20.0","Russia","1992","Swimming","4"
"96171","Aleksandr Popov","M","26.0","Russia","1992","Biathlon","1"
"96171","Aleksandr Popov","M","22.0","Russia","1988","Biathlon","1"
"96339","Aleksandr Portnov","M","18.0","Russia","1980","Diving","1"
"96607","Aleksandr Povetkin","M","24.0","Russia","2004","Boxing","1"
"97070","Aleksandr Privalov","M","30.0","Russia","1964","Biathlon","2"
"97166","Aleksandr Prokopenko","M","26.0","Russia","1980","Football","1"
"97388","Aleksandr Puchkov","M","23.0","Russia","1980","Athletics","1"
"98324","Aleksandr Ragulin","M","30.0","Russia","1972","Ice Hockey","3"
"101995","Aleksandr Rogov","M","20.0","Russia","1976","Canoeing","1"
"102239","Aleksandr Romankov","M","34.0","Russia","1988","Fencing","5"
"103881","Aleksandr Rymanov","M","29.0","Russia","1988","Handball","1"
"105042","Aleksandr Samsonov","M","19.0","Russia","1972","Swimming","1"
"105706","Aleksandr Saprykin","M","26.0","Russia","1972","Volleyball","1"
"106259","Aleksandr Savin","M","23.0","Russia","1980","Volleyball","2"
"108512","Aleksandr Sema","M","24.0","Russia","1976","Rowing","1"
"109720","Aleksandr Shidlovsky","M","31.0","Russia","1972","Water Polo","2"
"109889","Aleksandr Shirshov","M","19.0","Russia","1992","Fencing","1"
"110185","Aleksandr Sidelnikov","M","25.0","Russia","1976","Ice Hockey","1"
"110427","Aleksandr Silayev","M","32.0","Russia","1960","Canoeing","1"
"111848","Aleksandr Skvortsov","M","29.0","Russia","1984","Ice Hockey","2"
"112516","Aleksandr Smyshlyayev","M","26.0","Russia","2014","Freestyle Skiing","1"
"112790","Aleksandr Sokolov","M","30.0","Russia","2012","Volleyball","1"
"116301","Aleksandr Sukhorukov","M","20.0","Russia","2008","Swimming","1"
"117184","Aleksandr Sychov","M","20.0","Russia","1980","Hockey","1"
"118595","Aleksandr Tarasov","M","29.0","Russia","1956","Modern Pentathlon","1"
"120316","Aleksandr Tikhonov","M","33.0","Russia","1980","Biathlon","5"
"120410","Aleksandr Timoshinin","M","24.0","Russia","1972","Rowing","2"
"120591","Aleksandr Tkachov","M","22.0","Russia","1980","Gymnastics","3"
"121739","Aleksandr Travin","M","27.0","Russia","1964","Basketball","1"
"121855","Aleksandr Tretyakov","M","28.0","Russia","2014","Skeleton","2"
"121856","Aleksandr Tretyakov","M","23.0","Russia","1996","Wrestling","1"
"122475","Aleksandr Tuchkin","M","40.0","Russia","2004","Handball","2"
"122475","Aleksandr Tuchkin","M","24.0","Russia","1988","Handball","1"
"123656","Aleksandr Uvarov","M","33.0","Russia","1956","Ice Hockey","1"
"52761","Aleksandr Vladimirovich","M","27.0","Russia","1964","Wrestling","1"
"132227","Aleksandr Yakushev","M","29.0","Russia","1976","Ice Hockey","2"
"132820","Aleksandr Yelizarov","M","23.0","Russia","1976","Biathlon","2"
"132888","Aleksandr Yermilov","M","25.0","Russia","1980","Volleyball","2"
"132907","Aleksandr Yeryshov","M","31.0","Russia","2004","Water Polo","2"
"126750","Aleksandr Yuryevich","M","24.0","Russia","1976","Canoeing","2"
"133589","Aleksandr Zabelin","M","28.0","Russia","1960","Shooting","1"
"134116","Aleksandr Zavyalov","M","28.0","Russia","1984","Cross Country Skiing","3"
"134135","Aleksandr Zaychikov","M","23.0","Kazakhstan","2016","Weightlifting","1"
"134141","Aleksandr Zaytsev","M","27.0","Russia","1980","Figure Skating","2"
"134888","Aleksandr Zhulin","M","28.0","Russia","1992","Figure Skating","1"
"134888","Aleksandr Zhulin","M","30.0","Russia","1994","Figure Skating","1"
"135343","Aleksandr Zubkov","M","39.0","Russia","2014","Bobsleigh","4"
"52932","Aleksandra Aleksandra","F","22.0","Serbia","1996","Shooting","2"
"21386","Aleksandra Chudina","F","28.0","Russia","1952","Athletics","3"
"23387","Aleksandra Cotti","F","27.0","Italy","2016","Water Polo","1"
"24064","Aleksandra Crvendaki","F","20.0","Serbia","2016","Basketball","1"
"34410","Aleksandra Fedoriva","F","19.0","Russia","2008","Athletics","1"
"39672","Aleksandra Gerasimenya","F","30.0","Belarus","2016","Swimming","3"
"68815","Aleksandra Leonova","F","24.0","Russia","1988","Basketball","1"
"84554","Aleksandra Narkevich","F","17.0","Belarus","2012","Rhythmic Gymnastics","1"
"91077","Aleksandra Pankina","F","24.0","Belarus","1996","Rowing","1"
"92089","Aleksandra Patskevich","F","27.0","Russia","2016","Synchronized Swimming","2"
"133591","Aleksandra Zabelina","F","35.0","Russia","1972","Fencing","3"
"58260","Aleksandras Kazakeviius","M","26.0","Lithuania","2012","Wrestling","1"
"4450","Aleksandre Anp'ilogovi","M","26.0","Russia","1980","Handball","2"
